carat,cut,color,clarity,depth,table,x,y,z,price
1.17,Good,I,SI1,60.0,64.0,6.91,6.83,4.12,4586
1.0,Good,F,SI1,64.1,60.0,6.25,6.19,3.99,4586
1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,4588
1.01,Good,G,SI1,63.6,57.0,6.33,6.37,4.04,4588
1.01,Good,G,SI1,63.5,60.0,6.3,6.33,4.01,4588
1.01,Good,G,SI1,63.4,58.0,6.28,6.33,4.0,4588
1.01,Good,G,SI1,63.9,57.0,6.3,6.37,4.05,4588
1.0,Good,H,SI2,57.9,62.0,6.53,6.49,3.77,4592
1.0,Good,H,VVS2,59.5,64.0,6.44,6.41,3.82,4592
1.02,Good,F,SI1,63.5,57.0,6.35,6.4,4.05,4594
1.0,Good,H,SI1,63.8,53.0,6.39,6.27,4.04,4596
1.38,Good,J,SI2,63.7,58.0,7.06,7.01,4.48,4598
0.9,Good,D,VS2,63.5,61.0,6.09,6.16,3.89,4601
1.07,Good,J,VS2,61.7,57.7,6.55,6.58,4.05,4602
1.02,Good,H,SI1,63.5,58.0,6.36,6.39,4.05,4604
1.01,Good,D,SI2,64.5,58.0,6.18,6.26,4.01,4606
1.11,Good,H,SI1,64.2,58.0,6.53,6.47,4.17,4606
1.05,Good,H,SI1,63.1,60.0,6.42,6.49,4.07,4608
1.0,Good,F,SI1,58.1,64.0,6.56,6.6,3.82,4608
1.01,Good,E,SI1,64.7,57.0,6.22,6.29,4.05,4608
1.01,Good,H,SI1,63.7,56.0,6.34,6.33,4.08,4610
0.93,Good,E,SI1,63.1,57.0,6.17,6.19,3.9,4611
0.91,Good,E,SI1,63.6,57.0,6.13,6.1,3.89,4611
1.22,Good,J,SI1,63.8,57.0,6.77,6.72,4.3,4612
1.01,Good,H,SI1,59.4,60.0,6.49,6.54,3.87,4616
0.9,Good,F,VS2,64.3,57.0,6.07,6.09,3.91,4617
1.01,Good,F,SI1,62.4,59.0,6.3,6.42,3.97,4619
1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,4619
1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,4620
1.0,Good,D,SI2,63.3,56.0,6.35,6.38,4.03,4620
1.0,Good,E,SI2,63.5,56.0,6.31,6.38,4.03,4620
1.0,Good,I,VS1,59.6,61.0,6.48,6.53,3.88,4624
1.01,Good,F,SI1,57.4,57.0,6.52,6.48,3.73,4632
1.02,Good,D,SI2,63.4,59.0,6.37,6.41,4.05,4633
1.0,Good,J,VVS1,63.5,59.0,6.29,6.34,4.01,4633
1.2,Good,J,VS2,64.3,56.0,6.65,6.57,4.25,4637
1.0,Good,H,VS2,63.6,61.0,6.21,6.25,3.96,4637
1.17,Good,D,SI2,57.8,62.0,6.97,6.91,4.01,4639
1.01,Good,G,SI1,62.8,58.0,6.36,6.29,3.97,4641
1.01,Good,H,SI1,60.3,64.0,6.53,6.5,3.93,4642
1.0,Good,E,SI1,63.9,55.0,6.28,6.34,4.03,4646
0.32,Good,D,SI1,63.3,57.0,4.36,4.39,2.77,589
0.4,Good,J,VS1,63.5,56.0,4.69,4.7,2.98,589
0.34,Good,F,VS2,64.3,53.0,4.44,4.48,2.87,589
0.9,Good,F,VS2,60.0,58.0,6.21,6.26,3.74,4655
1.08,Good,E,SI2,63.7,57.0,6.49,6.54,4.15,4656
1.2,Good,J,SI2,63.3,54.4,6.72,6.78,4.27,4659
1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4666
0.9,Good,G,VVS2,62.6,58.0,6.1,6.13,3.83,4668
1.21,Good,F,SI2,63.7,64.0,6.73,6.63,4.25,4669
1.03,Good,D,SI2,59.3,58.0,6.57,6.61,3.91,4671
1.01,Good,G,SI1,60.7,59.0,6.35,6.4,3.87,4672
1.01,Good,G,SI1,63.9,57.0,6.37,6.3,4.05,4672
1.01,Good,G,SI1,63.6,57.0,6.37,6.33,4.04,4672
1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
1.1,Good,F,SI2,60.5,61.0,6.61,6.67,4.02,4674
1.18,Good,G,SI1,64.2,62.0,6.6,6.51,4.25,4678
1.02,Good,F,SI1,63.7,61.0,6.27,6.23,3.98,4678
1.03,Good,G,SI1,63.2,58.0,6.38,6.43,4.05,4679
1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,4679
1.28,Good,G,SI2,63.6,57.0,6.78,6.73,4.29,4679
0.9,Good,D,VS2,65.8,58.0,5.99,6.01,3.95,4682
1.09,Good,D,SI2,63.8,60.0,6.57,6.49,4.16,4682
0.9,Good,H,VS2,58.2,59.0,6.36,6.33,3.69,4685
1.01,Good,E,SI2,58.7,63.0,6.52,6.6,3.85,4685
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4692
0.96,Good,D,SI1,61.0,61.0,6.29,6.33,3.85,4693
1.09,Good,F,SI2,60.3,61.0,6.64,6.69,4.02,4698
1.09,Good,H,SI1,62.4,64.0,6.61,6.51,4.09,4700
1.14,Good,I,SI1,63.5,56.0,6.58,6.62,4.19,4702
1.0,Good,H,SI1,63.7,60.0,6.3,6.33,4.02,4702
1.2,Good,H,SI2,64.1,57.0,6.68,6.65,4.27,4704
1.03,Good,H,SI1,59.3,56.0,6.57,6.66,3.92,4705
0.3,Good,D,SI2,60.8,65.0,4.26,4.29,2.6,414
0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,415
0.33,Good,H,SI2,63.5,57.0,4.36,4.39,2.78,416
0.3,Good,G,SI1,63.2,55.0,4.26,4.29,2.7,417
0.34,Good,F,SI2,63.9,56.0,4.4,4.43,2.82,417
0.35,Good,F,SI2,63.8,56.0,4.48,4.45,2.85,591
0.32,Good,H,SI1,63.7,55.0,4.33,4.3,2.75,591
0.4,Good,J,VS2,64.0,57.0,4.67,4.7,3.0,591
1.07,Good,D,SI2,61.0,62.0,6.6,6.68,4.05,4710
1.0,Good,F,SI1,63.3,61.0,6.29,6.31,3.99,4712
1.02,Good,E,SI2,63.4,57.0,6.41,6.43,4.07,4712
1.02,Good,E,SI2,63.2,56.0,6.37,6.41,4.04,4712
0.9,Good,F,SI1,63.6,55.0,6.15,6.12,3.9,4712
0.9,Good,D,VS2,57.7,61.0,6.34,6.32,3.65,4717
1.01,Good,D,SI2,63.6,57.0,6.35,6.39,4.05,4719
1.0,Good,H,VS2,63.6,61.0,6.25,6.21,3.96,4722
1.25,Good,I,SI2,63.9,56.0,6.81,6.77,4.34,4725
1.0,Good,D,SI2,61.1,61.0,6.37,6.43,3.91,4727
1.23,Good,J,VS2,63.6,60.0,6.77,6.73,4.29,4727
1.05,Good,F,SI1,57.9,62.0,6.68,6.73,3.88,4729
1.5,Good,G,I1,64.0,61.0,7.15,7.04,0.0,4731
1.0,Good,H,VS1,62.1,64.0,6.4,6.18,3.91,4732
1.0,Good,G,SI1,63.9,60.0,6.22,6.27,3.99,4737
0.9,Good,D,VS2,62.6,62.0,6.11,6.15,3.84,4739
1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,4742
1.01,Good,E,SI1,62.6,61.0,6.38,6.43,4.01,4743
0.91,Good,G,VS1,64.1,60.0,6.11,6.06,3.9,4744
1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,4749
1.01,Good,H,SI1,63.1,59.0,6.32,6.36,4.0,4749
1.01,Good,H,SI1,63.7,60.0,6.3,6.35,4.03,4749
1.01,Good,E,SI2,63.7,58.0,6.36,6.32,4.04,4751
1.2,Good,I,SI1,63.1,58.0,6.66,6.72,4.22,4752
1.0,Good,G,SI1,57.2,59.0,6.66,6.62,3.8,4758
1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,4759
1.0,Good,I,VS2,61.7,60.2,6.29,6.35,3.9,4761
0.9,Good,H,VVS1,63.8,59.0,6.13,6.09,3.9,4763
1.12,Good,I,VS2,63.8,55.0,6.57,6.63,4.21,4766
1.01,Good,E,SI1,64.3,59.0,6.31,6.34,4.07,4766
1.09,Good,F,SI2,63.2,58.0,6.49,6.54,4.12,4766
0.9,Good,E,VS2,63.7,54.0,6.13,6.15,3.91,4770
0.9,Good,F,VS1,62.8,57.0,6.04,6.1,3.81,4770
0.9,Good,F,VS2,62.8,58.0,6.04,6.09,3.81,4778
0.32,Good,F,SI1,63.8,59.0,4.33,4.29,2.75,593
0.31,Good,D,SI2,63.7,58.0,4.3,4.27,2.73,593
0.31,Good,G,SI1,63.6,57.0,4.33,4.29,2.74,593
1.01,Good,G,SI1,63.3,59.0,6.24,6.31,3.97,4781
1.22,Good,H,SI2,61.5,64.0,6.93,6.87,4.25,4782
1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4784
1.0,Good,D,SI1,65.1,54.0,6.23,6.27,4.07,4786
1.0,Good,H,SI1,57.5,62.0,6.51,6.47,3.73,4788
1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4788
0.94,Good,D,SI1,63.6,56.0,6.25,6.2,3.96,4790
1.02,Good,H,SI1,63.4,57.0,6.36,6.42,4.05,4796
1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,4805
1.0,Good,G,VS1,63.7,60.0,6.38,6.31,4.04,4805
1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
1.01,Good,E,SI2,58.5,61.0,6.51,6.61,3.84,4807
1.01,Good,F,SI1,61.6,63.0,6.42,6.47,3.97,4816
1.11,Good,I,VS1,59.2,64.0,6.8,6.77,4.02,4817
1.03,Good,I,VS2,60.0,62.0,6.51,6.55,3.92,4819
1.01,Good,D,SI1,64.1,60.0,6.27,6.3,4.03,4821
0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
0.91,Good,E,VS2,56.3,64.0,6.37,6.42,3.6,4823
1.21,Good,J,SI2,61.1,60.8,6.83,6.89,4.18,4824
1.0,Good,G,SI1,63.9,60.0,6.27,6.22,3.99,4824
1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,4826
1.04,Good,F,SI1,63.1,57.0,6.36,6.41,4.03,4828
1.2,Good,G,SI1,63.5,60.0,6.68,6.74,4.26,4828
1.07,Good,H,SI1,58.1,60.0,6.72,6.78,3.92,4832
1.01,Good,H,SI1,63.7,60.0,6.35,6.3,4.03,4836
1.0,Good,G,VS2,56.7,62.0,6.64,6.59,3.75,4838
1.01,Good,H,VS2,64.2,55.0,6.38,6.34,4.08,4839
1.03,Good,H,SI1,63.3,57.0,6.39,6.41,4.05,4843
1.0,Good,F,SI1,63.8,57.0,6.21,6.29,3.99,4844
1.0,Good,F,SI1,64.9,57.0,6.25,6.32,4.08,4844
1.05,Good,H,SI1,59.2,60.0,6.59,6.62,3.91,4845
1.2,Good,G,SI2,63.1,57.0,6.73,6.77,4.26,4847
0.9,Good,H,VVS1,63.8,59.0,6.09,6.13,3.9,4847
0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,593
0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,593
0.31,Good,D,SI2,63.9,57.0,4.33,4.28,2.75,593
1.0,Good,F,SI1,63.6,58.0,6.27,6.31,4.0,4851
1.0,Good,F,SI1,63.4,61.0,6.29,6.35,4.01,4851
1.01,Good,E,SI1,64.3,59.0,6.34,6.31,4.07,4853
1.12,Good,I,VS2,63.8,55.0,6.63,6.57,4.21,4853
1.01,Good,E,SI1,60.9,64.0,6.29,6.22,3.81,4853
1.0,Good,G,SI1,61.9,61.0,6.36,6.4,3.95,4859
1.07,Good,G,SI1,63.1,59.0,6.45,6.49,4.08,4861
1.24,Good,G,SI2,63.7,60.0,6.77,6.7,4.3,4861
1.0,Good,H,VS2,63.7,59.0,6.3,6.26,4.0,4861
1.31,Good,G,SI2,63.8,56.0,7.03,6.89,4.44,4864
1.01,Good,H,SI2,63.0,61.0,6.32,6.29,3.97,4865
1.23,Good,J,SI1,63.1,57.6,6.74,6.8,4.27,4870
1.11,Good,D,SI2,60.1,63.0,6.68,6.7,4.02,4877
1.28,Good,J,SI1,63.4,59.0,6.84,6.89,4.35,4878
1.05,Good,E,SI1,64.2,61.0,6.33,6.41,4.09,4878
1.0,Good,G,SI1,64.4,54.0,6.29,6.32,4.06,4882
1.06,Good,I,VS1,58.8,62.0,6.65,6.72,3.93,4887
0.9,Good,F,VS1,62.8,60.0,6.11,6.15,3.85,4898
1.01,Good,F,SI1,63.3,59.0,6.38,6.42,4.05,4899
1.01,Good,F,SI1,63.6,58.0,6.31,6.37,4.03,4899
1.01,Good,F,SI1,63.7,57.0,6.35,6.4,4.06,4899
1.01,Good,F,SI1,63.8,59.0,6.29,6.32,4.02,4899
1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4899
0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4900
1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,4909
1.01,Good,H,VS2,59.6,64.0,6.53,6.45,3.87,4909
1.01,Good,E,SI1,63.4,59.0,6.34,6.38,4.03,4912
1.01,Good,E,SI1,63.1,60.0,6.34,6.37,4.01,4912
1.17,Good,H,SI2,63.8,58.0,6.73,6.57,4.24,4914
0.9,Good,G,VVS2,63.6,58.0,6.11,6.1,3.88,4914
1.17,Good,I,SI1,63.6,61.0,6.66,6.64,4.23,4914
1.0,Good,E,SI1,60.4,61.0,6.37,6.44,3.87,4916
1.0,Good,E,SI1,59.3,61.0,6.42,6.53,3.84,4916
1.09,Good,H,SI1,63.6,56.0,6.53,6.56,4.16,4920
0.37,Good,I,VS2,64.0,56.0,4.58,4.45,2.89,595
0.28,Good,F,VVS2,61.2,62.0,4.16,4.21,2.56,596
0.35,Good,F,VS2,57.9,60.0,4.65,4.68,2.7,596
0.34,Good,E,SI1,63.9,56.0,4.44,4.48,2.85,596
1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,4928
1.01,Good,E,SI1,56.9,61.0,6.65,6.6,3.77,4928
1.19,Good,J,VS1,63.6,54.0,6.78,6.74,4.3,4931
1.0,Good,E,SI1,62.4,59.0,6.35,6.4,3.98,4936
1.02,Good,F,SI1,64.3,58.0,6.28,6.32,4.05,4936
1.05,Good,H,SI1,63.2,56.0,6.47,6.51,4.1,4937
1.0,Good,F,SI1,63.6,58.0,6.31,6.27,4.0,4939
1.02,Good,F,SI1,63.3,58.0,6.35,6.39,4.03,4948
1.02,Good,D,SI1,56.9,62.0,6.64,6.69,3.79,4948
1.26,Good,I,SI2,63.7,58.0,6.84,6.79,4.34,4953
1.01,Good,H,VS2,63.5,61.0,6.24,6.32,3.99,4959
1.0,Good,F,SI1,57.9,62.0,6.55,6.58,3.8,4961
1.11,Good,I,VS2,63.6,58.0,6.52,6.57,4.16,4963
1.02,Good,G,SI1,63.6,58.0,6.34,6.39,4.05,4964
1.55,Good,G,I1,63.6,58.0,7.34,7.29,4.65,4965
1.1,Good,I,VS1,63.7,60.0,6.61,6.45,4.16,4967
1.05,Good,E,SI1,64.2,61.0,6.41,6.33,4.09,4967
1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4977
1.01,Good,E,SI1,63.3,58.0,6.37,6.39,4.04,4986
1.5,Good,E,I1,62.4,64.0,7.22,7.26,4.52,4989
1.0,Good,E,SI1,62.6,61.0,6.29,6.32,3.95,4989
1.01,Good,F,SI1,63.6,58.0,6.37,6.31,4.03,4989
1.01,Good,F,SI1,63.7,57.0,6.4,6.35,4.06,4989
1.01,Good,F,SI1,63.8,59.0,6.32,6.29,4.02,4989
1.01,Good,F,SI1,60.5,64.0,6.48,6.45,3.91,4989
1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,4989
1.01,Good,F,SI1,57.8,58.0,6.65,6.6,3.83,4989
1.23,Good,J,SI2,63.2,57.5,6.74,6.82,4.29,4992
1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
1.13,Good,F,SI2,56.5,62.0,6.93,6.88,3.9,4998
0.34,Good,E,SI1,63.2,55.0,4.46,4.49,2.83,596
0.4,Good,G,SI2,63.1,59.0,4.65,4.7,2.95,596
0.9,Good,G,VVS2,63.6,58.0,6.1,6.11,3.88,5001
1.0,Good,G,VS2,64.1,58.0,6.22,6.32,4.02,5002
1.0,Good,G,VS2,63.6,58.0,6.26,6.35,4.01,5002
1.0,Good,D,SI1,60.4,64.0,6.3,6.39,3.83,5005
1.0,Good,D,SI1,61.9,65.0,6.31,6.36,3.92,5005
1.15,Good,H,SI1,60.2,61.0,6.74,6.84,4.09,5005
1.09,Good,H,SI1,63.6,56.0,6.56,6.53,4.16,5010
1.0,Good,D,SI1,64.8,58.0,6.23,6.27,4.05,5013
1.11,Good,D,SI2,58.0,62.0,6.77,6.81,3.94,5015
1.28,Good,H,SI2,63.6,56.0,6.92,6.78,4.37,5018
1.0,Good,I,VS1,63.7,56.0,6.34,6.32,4.03,5018
1.01,Good,G,SI1,63.7,60.0,6.28,6.32,4.01,5021
1.01,Good,G,SI1,63.2,59.0,6.32,6.36,4.01,5021
1.21,Good,I,VS2,64.1,61.0,6.7,6.66,4.28,5028
1.21,Good,J,VVS2,63.7,56.0,6.71,6.67,4.26,5028
0.86,Good,D,VVS1,64.3,53.0,6.02,6.12,3.89,5029
1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,5040
1.04,Good,F,SI1,63.4,59.0,6.4,6.44,4.07,5045
1.2,Good,G,SI2,63.6,54.0,6.71,6.75,4.28,5049
1.01,Good,D,VS1,56.8,61.0,6.5,6.45,3.68,5050
1.01,Good,G,VS2,60.2,65.0,6.55,6.48,3.92,5050
1.01,Good,G,SI1,58.4,61.0,6.51,6.61,3.83,5051
1.0,Good,E,SI1,57.5,62.0,6.5,6.58,3.76,5051
1.2,Good,J,VS2,63.7,56.0,6.67,6.62,4.23,5053
1.11,Good,I,VS2,63.6,58.0,6.57,6.52,4.16,5054
1.01,Good,D,SI1,63.9,62.0,6.25,6.31,4.01,5055
1.01,Good,D,SI1,63.9,61.0,6.28,6.31,4.02,5055
1.01,Good,D,SI1,63.9,60.0,6.29,6.32,4.03,5055
1.02,Good,G,SI1,63.6,58.0,6.39,6.34,4.05,5055
1.14,Good,I,VS1,63.3,56.0,6.6,6.68,4.2,5056
1.01,Good,I,VS1,59.0,63.5,6.5,6.57,3.86,5056
1.0,Good,E,SI1,64.2,58.0,6.25,6.28,4.02,5061
0.9,Good,E,VS1,62.2,60.0,6.12,6.16,3.82,5068
0.4,Good,I,SI1,63.2,55.0,4.68,4.72,2.97,596
0.34,Good,H,VS1,63.1,57.0,4.4,4.44,2.79,596
0.34,Good,G,VS2,63.1,57.0,4.43,4.47,2.81,596
1.0,Good,G,VS2,62.7,58.0,6.24,6.33,3.94,5068
1.2,Good,H,SI2,62.2,62.0,6.69,6.75,4.18,5082
1.0,Good,E,SI1,63.7,60.0,6.24,6.29,3.99,5082
1.2,Good,H,SI2,59.7,63.0,6.84,6.87,4.09,5085
1.03,Good,D,SI1,60.1,62.0,6.55,6.53,3.93,5088
1.0,Good,D,SI1,64.2,60.0,6.22,6.28,4.01,5093
1.12,Good,H,SI1,59.8,61.0,6.72,6.85,4.06,5094
1.08,Good,E,SI1,63.1,59.0,6.49,6.53,4.11,5096
1.21,Good,J,VS2,61.0,64.0,6.89,6.79,4.17,5096
1.0,Good,D,SI1,60.4,64.0,6.39,6.3,3.83,5096
1.5,Good,J,SI2,63.7,58.0,7.19,7.13,4.56,5107
1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
1.01,Good,G,SI1,63.7,60.0,6.32,6.28,4.01,5113
1.3,Good,J,SI2,62.9,56.0,6.9,6.94,4.35,5124
1.1,Good,H,SI1,63.6,58.0,6.55,6.5,4.15,5131
1.01,Good,E,SI1,63.6,60.0,6.32,6.38,4.04,5132
1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5132
1.01,Good,E,SI1,63.4,60.0,6.3,6.34,4.01,5132
1.2,Good,G,SI2,63.6,54.0,6.75,6.71,4.28,5141
1.24,Good,H,SI1,62.0,65.0,6.88,6.84,4.25,5146
1.01,Good,D,SI1,63.9,60.0,6.32,6.29,4.03,5147
1.01,Good,D,SI1,63.9,62.0,6.31,6.25,4.01,5147
1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
1.0,Good,G,VS2,63.8,59.0,6.26,6.34,4.02,5148
0.4,Good,I,SI1,63.9,57.0,4.66,4.7,2.99,596
0.4,Good,G,SI2,63.2,56.0,4.7,4.73,2.98,596
0.4,Good,I,SI1,63.2,54.0,4.67,4.69,2.96,596
0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596
0.34,Good,E,SI1,63.3,56.0,4.41,4.44,2.8,596
0.34,Good,I,VVS2,63.1,56.0,4.43,4.47,2.81,596
1.01,Good,H,VS2,63.1,59.0,6.3,6.34,3.99,5166
1.09,Good,F,SI2,60.8,61.4,6.59,6.64,4.02,5167
1.18,Good,D,SI2,60.7,63.0,6.77,6.81,4.12,5168
1.0,Good,E,SI1,63.7,60.0,6.29,6.24,3.99,5174
1.0,Good,D,VS2,62.1,64.0,6.38,6.35,3.95,5174
1.3,Good,J,VS2,63.6,59.0,6.87,6.9,4.38,5175
1.02,Good,E,SI1,63.2,61.0,6.31,6.37,4.01,5183
1.25,Good,I,SI2,63.3,55.8,6.83,6.87,4.34,5197
1.01,Good,H,SI1,59.5,62.0,6.49,6.55,3.88,5197
1.02,Good,D,SI1,57.2,54.0,6.66,6.62,3.8,5198
1.01,Good,G,VS2,63.1,55.0,6.36,6.38,4.02,5199
0.9,Good,E,VS1,62.7,58.0,6.07,6.12,3.82,5201
1.5,Good,H,SI2,64.0,61.0,7.18,7.14,4.58,5208
1.5,Good,H,SI2,64.0,61.0,7.18,7.14,4.58,5208
1.0,Good,H,VS2,56.9,63.0,6.6,6.57,3.75,5208
1.26,Good,J,VS2,63.2,57.3,6.81,6.86,4.32,5211
1.2,Good,I,SI1,62.3,58.0,6.66,6.72,4.17,5211
1.2,Good,I,SI1,63.9,56.0,6.62,6.69,4.25,5211
1.0,Good,H,VS1,61.8,61.0,6.4,6.31,3.93,5219
1.02,Good,D,SI1,61.0,63.0,6.48,6.54,3.97,5219
1.11,Good,I,VVS2,60.1,64.0,6.73,6.62,4.02,5221
0.91,Good,F,VVS2,62.6,61.0,6.12,6.19,3.85,5225
1.01,Good,E,SI1,63.6,60.0,6.38,6.32,4.04,5226
1.01,Good,E,SI1,63.7,58.0,6.36,6.32,4.04,5226
1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,5229
0.26,Good,E,VVS1,59.4,61.0,4.13,4.15,2.46,597
0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,597
1.01,Good,E,SI1,64.2,59.0,6.27,6.19,4.0,5232
1.01,Good,E,SI1,58.6,62.0,6.58,6.6,3.86,5233
1.01,Good,E,SI1,57.9,57.0,6.6,6.67,3.84,5233
1.19,Good,I,SI1,63.7,57.2,6.69,6.73,4.28,5236
1.0,Good,G,VS2,63.8,58.0,6.37,6.29,4.04,5242
1.3,Good,J,SI1,64.0,58.0,6.91,6.84,4.4,5242
1.0,Good,G,VS2,58.6,65.0,6.61,6.53,3.85,5242
1.01,Good,E,SI1,63.6,57.0,6.27,6.3,4.0,5251
1.33,Good,J,VS2,57.4,62.0,7.3,7.23,4.17,5251
1.21,Good,I,SI1,62.7,59.0,6.63,6.71,4.18,5252
1.0,Good,H,VS2,60.9,61.0,6.38,6.42,3.9,5254
0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,5259
1.3,Good,J,VS2,63.6,59.0,6.9,6.87,4.38,5269
1.01,Good,D,SI1,58.5,64.0,6.4,6.45,3.76,5271
0.95,Good,E,VS2,57.7,58.0,6.47,6.52,3.75,5272
1.01,Good,G,SI1,59.8,61.0,6.45,6.49,3.87,5277
1.01,Good,G,VS2,63.8,57.0,6.27,6.34,4.02,5279
1.2,Good,I,SI1,63.5,60.7,6.71,6.75,4.27,5280
1.04,Good,E,SI1,63.5,56.0,6.37,6.41,4.06,5285
1.23,Good,J,VS2,63.6,57.0,6.74,6.79,4.3,5290
1.21,Good,I,VS2,63.4,57.0,6.72,6.79,4.28,5290
1.06,Good,I,VS1,57.5,62.0,6.71,6.83,3.9,5293
1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5299
1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,5301
1.01,Good,F,SI1,63.9,59.0,6.29,6.32,4.03,5309
1.2,Good,G,SI2,62.1,60.0,6.72,6.78,4.19,5310
0.26,Good,E,VVS2,63.1,59.0,4.04,4.08,2.56,599
0.4,Good,D,SI2,64.0,56.0,4.64,4.7,2.99,599
1.5,Good,F,I1,60.6,62.0,7.22,7.24,4.38,5313
1.16,Good,H,SI1,64.2,58.6,6.61,6.66,4.26,5314
1.18,Good,D,SI2,61.7,63.0,6.67,6.72,4.13,5315
0.91,Good,F,VVS2,64.0,61.0,6.06,6.13,3.9,5317
1.28,Good,I,VS2,58.2,64.0,7.09,7.03,4.11,5319
1.0,Good,E,SI1,58.2,61.0,6.53,6.57,3.81,5330
1.01,Good,H,VS2,64.4,58.0,6.18,6.24,4.0,5331
1.0,Good,D,SI1,58.5,64.0,6.53,6.49,3.81,5331
1.0,Good,E,SI1,57.2,62.0,6.59,6.56,3.76,5345
1.22,Good,J,VS1,58.5,61.0,6.94,7.0,4.08,5356
0.9,Good,E,VS1,59.3,56.0,6.27,6.32,3.73,5356
1.11,Good,J,IF,58.3,62.0,6.77,6.84,3.97,5361
1.0,Good,E,VS2,64.0,58.0,6.24,6.2,3.99,5376
1.01,Good,F,SI1,62.4,59.0,6.29,6.33,3.94,5378
1.01,Good,E,SI1,64.3,59.0,6.23,6.28,4.02,5379
1.0,Good,E,SI1,58.0,60.0,6.48,6.52,3.77,5384
1.23,Good,J,VS2,63.6,57.0,6.79,6.74,4.3,5386
0.92,Good,G,VVS2,58.8,57.0,6.32,6.37,3.73,5390
0.91,Good,G,SI1,57.7,58.0,6.33,6.4,3.67,5394
1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5407
1.49,Good,I,SI2,64.3,59.0,7.2,7.1,4.6,5407
1.0,Good,F,VS2,64.4,56.0,6.23,6.28,4.03,5407
0.31,Good,E,VS1,59.0,63.0,4.44,4.47,2.63,600
0.41,Good,G,I1,63.8,56.0,4.74,4.7,3.01,600
1.01,Good,E,SI1,63.2,59.0,6.27,6.35,3.99,5411
1.23,Good,H,SI2,63.8,57.4,6.72,6.78,4.31,5412
1.01,Good,H,VS1,63.8,59.0,6.3,6.34,4.03,5416
1.5,Good,H,SI2,63.8,57.0,7.21,7.14,4.58,5416
1.01,Good,G,VS2,64.4,58.0,6.23,6.31,4.04,5418
1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
1.31,Good,H,SI2,64.1,57.0,6.9,6.84,4.41,5429
1.01,Good,E,VS2,63.8,59.0,6.26,6.22,3.98,5430
1.22,Good,I,VS2,57.2,60.0,7.07,7.01,4.03,5431
1.11,Good,G,SI2,59.7,61.0,6.72,6.69,4.0,5438
1.01,Good,D,SI1,63.8,58.0,6.34,6.38,4.06,5443
1.01,Good,D,SI1,61.7,62.0,6.3,6.34,3.9,5443
1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,5443
1.01,Good,D,SI1,61.8,60.0,6.35,6.37,3.93,5443
1.31,Good,I,SI2,63.6,55.1,6.92,6.98,4.42,5446
1.37,Good,I,VS2,64.1,58.0,6.92,6.9,4.43,5449
1.2,Good,I,SI1,64.4,61.0,6.52,6.59,4.22,5458
1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,5469
