carat,cut,color,clarity,depth,table,x,y,z,price
0.92,Ideal,E,SI1,62.1,56.0,6.22,6.24,3.87,5516
1.08,Ideal,H,SI1,61.8,54.0,6.6,6.61,4.09,5517
1.03,Ideal,G,SI1,61.6,55.0,6.48,6.52,4.0,5518
1.16,Ideal,J,IF,60.6,56.0,6.79,6.86,4.14,5519
1.16,Ideal,G,SI1,60.9,57.0,6.79,6.75,4.12,5519
1.24,Ideal,G,SI2,61.4,56.0,6.98,6.92,4.27,5520
1.12,Ideal,H,SI1,61.9,57.0,6.64,6.68,4.12,5521
1.02,Ideal,H,SI1,60.9,57.0,6.51,6.55,3.98,5522
1.15,Ideal,E,SI1,62.7,56.0,6.73,6.7,4.21,5526
1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5527
1.09,Ideal,F,SI1,62.5,57.0,6.59,6.54,4.1,5527
1.04,Ideal,E,SI1,62.4,57.0,6.48,6.53,4.06,5528
1.04,Ideal,E,SI2,62.3,55.0,6.46,6.49,4.03,5531
1.07,Ideal,G,SI1,61.7,54.0,6.59,6.61,4.07,5532
1.15,Ideal,I,VS2,61.7,57.0,6.72,6.74,4.15,5534
1.2,Ideal,J,VS1,61.3,56.0,6.83,6.87,4.2,5534
1.08,Ideal,F,SI1,62.7,57.0,6.53,6.57,4.11,5534
1.01,Ideal,E,SI1,62.0,56.0,6.41,6.47,3.99,5534
1.01,Ideal,E,SI1,60.8,56.0,6.48,6.51,3.95,5534
1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
1.2,Ideal,I,SI1,62.4,57.0,6.75,6.8,4.23,5535
0.91,Ideal,D,SI1,62.1,55.0,6.2,6.24,3.86,5535
1.07,Ideal,E,SI1,61.4,57.0,6.59,6.53,4.03,5537
0.7,Ideal,D,VVS2,61.4,56.0,5.72,5.75,3.53,5539
0.7,Ideal,D,VVS2,61.7,55.0,5.73,5.75,3.54,5539
0.7,Ideal,D,VVS2,60.7,57.0,5.75,5.78,3.5,5539
0.7,Ideal,D,VVS2,61.3,56.0,5.72,5.76,3.52,5539
0.7,Ideal,D,VVS2,61.1,55.0,5.75,5.78,3.52,5539
0.9,Ideal,G,VS1,62.1,56.0,6.15,6.19,3.83,5540
1.01,Ideal,D,SI1,61.2,57.0,6.47,6.44,3.95,5543
1.32,Ideal,I,SI1,61.7,56.0,7.11,7.05,4.37,5544
1.1,Ideal,I,VS1,61.7,57.0,6.65,6.62,4.09,5544
1.1,Ideal,G,SI1,61.9,55.0,6.62,6.66,4.11,5545
1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5546
1.31,Ideal,I,SI2,63.6,55.0,6.98,6.92,4.42,5546
1.11,Ideal,D,SI2,61.6,55.0,6.62,6.66,4.09,5547
1.14,Ideal,G,SI1,62.2,56.0,6.66,6.69,4.15,5548
1.14,Ideal,D,SI2,61.4,56.0,6.69,6.77,4.13,5548
1.02,Ideal,F,SI1,60.1,59.0,6.59,6.56,3.95,5549
1.01,Ideal,H,VS1,59.8,59.0,6.52,6.56,3.91,5550
1.03,Ideal,D,SI1,62.4,57.0,6.44,6.47,4.03,5551
1.07,Ideal,G,SI1,62.2,56.0,6.52,6.56,4.07,5551
1.18,Ideal,I,VS1,62.2,57.0,6.76,6.72,4.19,5551
1.12,Ideal,G,SI1,62.0,55.0,6.68,6.65,4.13,5551
1.02,Ideal,E,SI1,62.2,57.0,6.41,6.45,4.0,5553
1.16,Ideal,H,SI1,62.2,55.0,6.79,6.74,4.21,5554
1.01,Ideal,G,SI1,62.7,57.0,6.3,6.34,3.96,5555
1.01,Ideal,G,SI1,63.0,57.0,6.37,6.4,4.02,5555
1.0,Ideal,E,SI1,61.4,57.0,6.43,6.5,3.97,5555
1.0,Ideal,E,SI1,61.7,57.0,6.39,6.42,3.95,5555
1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,5556
1.17,Ideal,F,SI2,62.2,55.0,6.73,6.7,4.18,5556
1.05,Ideal,F,SI1,62.0,55.0,6.54,6.5,4.04,5557
1.08,Ideal,G,VS2,62.1,57.0,6.54,6.57,4.07,5559
1.2,Ideal,G,SI2,58.9,60.0,6.98,6.94,4.1,5562
0.9,Ideal,G,VVS1,61.6,57.0,6.24,6.16,3.82,5564
1.15,Ideal,G,VS2,59.2,56.0,6.88,6.83,0.0,5564
1.02,Ideal,H,VS1,62.2,56.0,6.48,6.42,4.01,5569
1.04,Ideal,G,SI1,61.9,53.0,6.53,6.54,4.05,5570
1.01,Ideal,E,SI1,61.9,56.0,6.43,6.47,3.99,5571
1.04,Ideal,I,VS1,61.4,58.0,6.46,6.54,3.99,5572
1.01,Ideal,G,SI1,62.6,56.0,6.41,6.44,4.02,5576
1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5577
1.04,Ideal,H,VS1,62.7,57.0,6.42,6.46,4.04,5577
1.06,Ideal,I,VS1,62.0,55.0,6.55,6.58,4.07,5577
1.2,Ideal,I,SI1,60.1,56.0,6.9,6.84,4.13,5578
1.2,Ideal,H,SI2,62.7,55.0,6.74,6.69,4.21,5578
1.1,Ideal,H,SI1,62.7,57.0,6.6,6.63,4.15,5583
1.22,Ideal,J,SI1,60.6,56.0,6.96,6.95,4.22,5586
1.05,Ideal,F,SI1,60.6,59.0,6.51,6.56,3.96,5586
1.16,Ideal,I,VS2,60.1,62.0,6.83,6.78,4.09,5587
1.16,Ideal,I,VS2,60.8,56.0,6.85,6.81,4.15,5587
1.01,Ideal,H,SI1,62.5,56.0,6.38,6.45,4.01,5589
1.01,Ideal,E,SI1,61.6,59.0,6.43,6.4,3.95,5590
1.5,Ideal,I,I1,61.3,57.0,7.36,7.39,4.52,5593
0.88,Ideal,E,VS2,61.4,56.0,6.15,6.17,3.78,5595
1.03,Ideal,F,SI1,61.3,56.0,6.55,6.51,4.0,5595
1.1,Ideal,F,SI2,62.4,56.0,6.58,6.62,4.12,5596
1.19,Ideal,E,SI2,61.9,56.0,6.84,6.8,4.22,5598
1.01,Ideal,E,SI1,62.4,56.0,6.43,6.39,4.0,5599
1.01,Ideal,E,SI1,62.6,57.0,6.43,6.38,4.01,5599
1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
1.23,Ideal,I,SI1,62.1,58.0,6.82,6.86,4.25,5600
1.07,Ideal,E,SI2,61.5,56.0,6.58,6.61,4.06,5602
0.37,Ideal,H,VS2,60.7,58.0,4.64,4.68,2.83,603
0.37,Ideal,H,VS2,62.0,54.0,4.64,4.65,2.88,603
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,603
0.3,Ideal,E,VS2,62.3,56.0,4.27,4.3,2.67,603
0.3,Ideal,E,VS2,62.0,57.0,4.26,4.29,2.65,603
0.3,Ideal,E,VS2,61.8,57.0,4.28,4.3,2.65,603
0.3,Ideal,E,VS2,62.0,53.0,4.31,4.33,2.68,603
0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62,603
0.37,Ideal,I,VS1,60.8,56.0,4.67,4.71,2.85,603
0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,603
0.39,Ideal,G,SI2,61.2,56.0,4.71,4.73,2.89,603
0.41,Ideal,F,SI2,62.6,57.0,4.68,4.77,2.96,603
0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
0.27,Ideal,E,VS2,62.7,55.0,4.18,4.15,2.61,603
0.27,Ideal,E,VS1,61.6,57.0,4.16,4.12,2.55,603
0.27,Ideal,E,VS1,61.6,56.0,4.17,4.14,2.56,603
0.27,Ideal,E,VS1,61.6,55.0,4.18,4.16,2.57,603
0.33,Ideal,G,VS2,61.7,55.9,4.45,4.49,2.75,604
0.33,Ideal,G,VS2,61.4,56.1,4.42,4.45,2.73,604
0.32,Ideal,F,SI1,60.6,57.0,4.45,4.49,2.71,604
0.41,Ideal,J,VS1,62.2,55.0,4.76,4.79,2.97,604
1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5602
1.22,Ideal,H,SI2,61.7,56.0,6.93,6.87,4.26,5602
1.22,Ideal,H,SI2,61.0,57.0,6.93,6.88,4.2,5602
1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,5602
1.21,Ideal,J,VS1,61.8,56.2,6.78,6.86,4.2,5604
1.27,Ideal,J,VS2,61.6,56.1,6.94,7.0,4.29,5606
1.29,Ideal,J,SI1,61.6,58.0,6.96,6.99,4.3,5607
1.03,Ideal,E,SI1,62.0,53.0,6.47,6.5,4.02,5608
1.2,Ideal,H,SI2,61.0,57.0,6.84,6.9,4.19,5610
1.1,Ideal,G,SI1,61.6,56.0,6.59,6.68,4.09,5610
1.2,Ideal,H,SI2,62.6,58.0,6.74,6.81,4.24,5613
1.06,Ideal,F,SI1,62.2,57.0,6.52,6.5,4.05,5613
1.16,Ideal,D,SI2,62.5,56.0,6.7,6.8,4.23,5615
1.0,Ideal,E,SI1,62.7,57.0,6.39,6.49,4.04,5622
1.0,Ideal,G,SI1,61.0,57.0,6.47,6.44,3.94,5622
1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
1.21,Ideal,I,SI1,62.4,57.0,6.84,6.78,4.25,5624
1.08,Ideal,H,VS2,61.8,56.0,6.59,6.55,4.06,5625
1.15,Ideal,I,VS1,62.1,55.0,6.76,6.67,4.18,5626
1.04,Ideal,F,SI1,62.9,54.0,6.49,6.46,4.07,5626
1.0,Ideal,E,SI1,60.1,62.0,6.46,6.48,3.89,5629
1.53,Ideal,H,SI2,59.6,57.0,7.46,7.38,4.42,5631
1.11,Ideal,H,VS2,64.0,58.0,6.52,6.46,4.16,5632
1.2,Ideal,I,VS2,62.5,56.0,6.77,6.74,4.22,5634
1.15,Ideal,F,SI2,60.6,58.0,6.75,6.79,4.1,5635
1.1,Ideal,H,SI1,62.2,55.0,6.66,6.62,4.13,5636
1.24,Ideal,I,VS2,62.4,57.0,6.82,6.9,4.28,5638
1.0,Ideal,D,SI1,62.8,55.0,6.3,6.38,3.98,5639
0.87,Ideal,F,VS1,62.0,55.0,6.1,6.13,3.79,5640
1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,5641
1.26,Ideal,I,SI1,62.4,56.0,6.93,6.85,4.3,5645
1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,5646
1.01,Ideal,F,SI1,62.3,58.0,6.35,6.42,3.98,5646
1.11,Ideal,D,SI2,61.6,55.0,6.66,6.62,4.09,5648
1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
1.14,Ideal,D,SI2,61.4,56.0,6.77,6.69,4.13,5650
1.14,Ideal,G,SI1,62.2,56.0,6.69,6.66,4.15,5650
1.06,Ideal,I,VS1,61.2,57.0,6.59,6.56,4.03,5651
1.21,Ideal,J,VS2,62.1,57.0,6.81,6.82,4.23,5653
1.03,Ideal,D,SI1,62.4,57.0,6.47,6.44,4.03,5653
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5653
1.06,Ideal,F,SI1,62.1,57.0,6.51,6.53,4.05,5655
1.2,Ideal,I,SI1,61.5,60.0,6.85,6.8,4.2,5655
1.02,Ideal,E,SI1,62.2,57.0,6.45,6.41,4.0,5655
0.9,Ideal,D,SI1,62.4,55.0,6.15,6.19,3.85,5656
1.0,Ideal,F,SI1,63.0,56.0,6.41,6.38,4.03,5656
1.18,Ideal,H,SI2,62.2,56.0,6.74,6.76,4.2,5657
1.08,Ideal,G,VS2,62.1,57.0,6.57,6.54,4.07,5661
1.01,Ideal,F,VS2,61.0,56.0,6.44,6.4,3.94,5662
1.04,Ideal,F,SI1,61.4,56.0,6.52,6.58,4.02,5663
1.01,Ideal,H,SI1,61.3,57.0,6.44,6.46,3.95,5664
1.01,Ideal,H,SI1,61.2,56.0,6.44,6.47,3.95,5664
1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5665
1.02,Ideal,H,VS2,62.4,57.0,6.4,6.35,3.98,5666
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5666
0.96,Ideal,F,VS1,61.2,56.0,6.38,6.34,3.89,5666
1.06,Ideal,H,VS2,60.5,57.0,6.63,6.6,4.0,5669
1.25,Ideal,H,SI2,62.7,56.0,6.92,6.87,4.32,5670
1.35,Ideal,H,SI2,60.0,57.0,7.19,7.15,4.3,5670
1.14,Ideal,G,SI2,61.5,55.0,6.78,6.71,4.15,5675
1.28,Ideal,H,SI2,61.8,57.0,7.0,6.97,4.32,5676
1.29,Ideal,J,VS1,62.0,57.0,6.92,6.98,4.31,5676
1.02,Ideal,H,VS2,62.0,55.0,6.47,6.44,4.0,5683
1.24,Ideal,H,VS2,61.4,57.0,6.92,6.88,4.24,5683
1.03,Ideal,G,SI1,62.2,59.0,6.41,6.45,4.0,5684
1.11,Ideal,H,SI1,62.6,57.0,6.64,6.59,4.14,5688
1.19,Ideal,I,SI1,62.3,55.0,6.8,6.82,4.24,5690
1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
1.21,Ideal,H,SI2,62.1,55.0,6.87,6.82,4.25,5692
1.1,Ideal,F,VS2,58.6,57.0,6.82,6.8,3.99,5692
1.2,Ideal,I,SI1,62.3,53.0,6.8,6.85,4.25,5694
1.01,Ideal,D,SI1,62.1,56.0,6.36,6.43,3.97,5694
1.16,Ideal,G,SI2,61.6,55.0,6.74,6.77,4.16,5695
1.5,Ideal,I,I1,61.3,57.0,7.39,7.36,4.52,5695
1.05,Ideal,I,VS2,60.3,57.0,6.57,6.63,3.98,5697
1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,5697
1.01,Ideal,G,SI1,62.6,56.0,6.37,6.41,4.0,5698
1.07,Ideal,H,VS2,63.6,59.0,6.46,6.42,4.09,5698
1.2,Ideal,I,VS2,63.2,59.0,6.73,6.68,4.24,5699
1.02,Ideal,E,SI1,61.9,55.0,6.46,6.49,4.01,5702
1.06,Ideal,I,VS1,61.1,56.0,6.59,6.61,4.03,5702
1.05,Ideal,D,SI2,62.1,58.0,6.49,6.52,4.04,5702
1.01,Ideal,D,SI1,62.0,55.0,6.39,6.45,3.98,5702
1.22,Ideal,H,SI2,61.1,57.0,6.9,5.92,4.22,5703
1.22,Ideal,H,SI2,61.7,56.0,6.83,6.91,4.24,5703
1.07,Ideal,E,SI2,61.5,56.0,6.61,6.58,4.06,5704
1.05,Ideal,H,SI1,60.8,56.0,6.62,6.58,4.01,5704
1.25,Ideal,H,SI2,61.2,57.0,6.89,6.93,4.23,5706
1.21,Ideal,J,VS2,62.5,57.0,6.79,6.74,4.23,5707
0.26,Ideal,G,VVS1,62.8,54.0,4.07,4.09,2.56,605
0.26,Ideal,G,VVS1,62.4,56.0,4.11,4.14,2.57,605
0.38,Ideal,J,VS1,62.2,55.7,4.63,4.65,2.89,605
0.41,Ideal,G,SI2,61.3,56.0,4.78,4.81,2.94,605
0.26,Ideal,G,IF,62.2,55.0,4.09,4.13,2.55,605
0.26,Ideal,G,IF,62.5,57.0,4.06,4.1,2.55,605
0.32,Ideal,I,VS1,62.1,57.0,4.42,4.37,2.73,605
0.32,Ideal,I,VS1,62.3,56.0,4.4,4.37,2.73,605
0.3,Ideal,F,VS2,61.1,56.0,4.31,4.33,2.64,605
0.3,Ideal,F,VS2,60.4,56.0,4.34,4.37,2.63,605
0.3,Ideal,H,VVS2,62.6,55.0,4.25,4.28,2.67,605
0.3,Ideal,F,VS2,61.8,57.0,4.31,4.33,2.67,605
0.3,Ideal,H,VVS2,61.2,57.0,4.31,4.32,2.64,605
0.3,Ideal,F,VS2,62.5,55.0,4.27,4.31,2.68,605
0.3,Ideal,G,VS1,62.6,57.0,4.27,4.29,2.68,605
1.03,Ideal,E,SI1,62.0,53.0,6.5,6.47,4.02,5710
1.2,Ideal,H,SI2,61.6,57.0,6.84,6.79,4.2,5712
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5712
1.24,Ideal,I,SI1,61.3,56.0,6.9,6.93,4.24,5714
1.22,Ideal,G,SI2,59.6,56.0,7.05,7.02,4.19,5714
1.23,Ideal,F,SI2,62.8,57.0,6.74,6.86,4.27,5715
1.19,Ideal,E,SI2,60.2,57.0,6.84,6.87,4.13,5717
0.91,Ideal,D,SI1,60.6,56.0,6.27,6.3,3.81,5717
1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,5719
1.32,Ideal,I,SI2,61.7,55.0,7.07,7.03,4.35,5721
1.2,Ideal,G,SI2,61.1,57.0,6.83,6.86,4.18,5722
1.2,Ideal,J,VS1,61.0,57.0,6.81,6.89,4.18,5722
1.05,Ideal,H,VS2,61.7,57.0,6.52,6.55,4.03,5728
1.3,Ideal,J,SI1,61.5,55.0,7.03,7.06,4.33,5728
0.99,Ideal,F,SI1,62.8,57.0,6.3,6.38,3.98,5728
1.0,Ideal,E,SI1,62.2,53.9,6.4,6.5,4.0,5728
1.0,Ideal,E,SI1,62.8,54.2,6.32,6.4,4.01,5728
1.09,Ideal,H,VS2,61.5,54.0,6.64,6.65,4.09,5732
1.2,Ideal,I,VS2,62.3,57.0,6.74,6.8,4.22,5736
1.17,Ideal,G,SI2,62.6,55.0,6.74,6.78,4.23,5743
1.08,Ideal,H,VS2,61.9,54.0,6.61,6.64,4.1,5745
1.34,Ideal,J,VS1,62.0,57.0,7.04,7.12,4.39,5748
1.06,Ideal,I,VS2,61.6,57.0,6.53,6.58,4.04,5748
1.07,Ideal,I,SI1,61.5,57.0,6.57,6.59,4.05,5748
1.01,Ideal,E,SI1,59.8,60.0,6.56,6.48,3.9,5751
1.17,Ideal,H,SI1,62.1,54.0,6.83,6.77,4.22,5751
0.81,Ideal,E,VVS1,62.5,54.0,5.95,5.98,3.73,5752
1.0,Ideal,D,SI1,62.7,56.0,6.39,6.43,4.02,5755
1.08,Ideal,H,SI1,60.6,59.0,6.61,6.65,4.02,5756
0.92,Ideal,H,IF,62.5,55.0,6.25,6.3,3.92,5758
1.06,Ideal,F,SI1,62.1,57.0,6.53,6.51,4.05,5758
1.13,Ideal,G,SI1,61.8,55.0,6.71,6.75,4.16,5759
1.22,Ideal,I,VS2,59.5,57.0,6.91,6.97,4.13,5761
1.27,Ideal,F,SI1,61.8,57.0,6.96,6.89,4.28,5761
1.35,Ideal,F,SI2,62.9,56.0,7.05,7.03,4.43,5761
1.23,Ideal,J,VS2,61.7,57.0,6.87,6.8,4.22,5763
1.2,Ideal,I,SI1,60.3,56.0,6.87,6.97,4.17,5763
1.14,Ideal,H,SI1,62.2,54.0,6.69,6.74,4.18,5763
1.2,Ideal,I,VS1,59.3,57.0,6.95,7.04,4.15,5765
1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
1.2,Ideal,G,VS1,61.7,56.0,6.84,6.77,4.2,5766
1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,5766
1.07,Ideal,D,SI1,61.8,55.0,6.54,6.59,4.06,5767
0.96,Ideal,F,VS1,61.2,56.0,6.34,6.38,3.89,5767
1.02,Ideal,I,VVS2,62.1,54.0,6.47,6.51,4.03,5767
1.23,Ideal,H,SI1,63.0,55.0,6.78,6.72,4.27,5768
1.09,Ideal,F,SI1,62.0,56.0,6.61,6.56,4.08,5768
1.29,Ideal,J,VS2,62.1,59.0,6.92,6.96,4.31,5771
1.02,Ideal,F,SI1,62.3,56.0,6.41,6.44,4.0,5773
1.22,Ideal,H,VS1,62.7,55.0,6.82,6.73,4.25,5773
1.0,Ideal,D,SI1,60.6,56.0,6.5,6.54,3.95,5775
1.0,Ideal,D,SI1,60.5,57.0,6.48,6.52,3.93,5775
1.01,Ideal,H,VS1,62.6,57.0,6.37,6.4,4.0,5777
1.34,Ideal,I,SI2,61.3,55.0,7.16,7.12,4.38,5778
0.92,Ideal,D,SI1,62.3,56.0,6.2,6.23,3.87,5779
1.29,Ideal,J,VS1,62.0,57.0,6.98,6.92,4.31,5779
1.08,Ideal,H,VS1,61.9,57.0,6.58,6.64,4.09,5791
1.26,Ideal,G,VS2,61.5,57.0,6.94,6.89,4.25,5792
1.16,Ideal,D,SI2,62.1,54.0,6.74,6.79,4.2,5793
0.91,Ideal,G,VS1,62.1,57.0,6.17,6.2,3.84,5795
1.28,Ideal,J,VS2,62.8,57.0,6.93,6.87,4.33,5795
1.04,Ideal,F,SI1,60.9,56.0,6.61,6.56,4.01,5795
1.38,Ideal,I,SI2,61.8,57.0,7.14,7.1,4.4,5796
1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
1.24,Ideal,I,SI1,62.1,56.0,6.84,6.88,4.26,5797
1.0,Ideal,F,SI2,62.4,57.0,6.37,6.42,3.99,5798
1.06,Ideal,E,SI1,61.6,56.0,6.55,6.59,4.05,5798
1.03,Ideal,D,SI1,61.2,55.0,6.51,6.57,4.0,5804
1.03,Ideal,D,SI1,61.6,55.0,6.49,6.53,4.01,5804
1.03,Ideal,D,SI1,61.0,57.0,6.48,6.53,3.97,5804
1.0,Ideal,D,SI1,61.9,57.0,6.39,6.41,3.96,5804
1.16,Ideal,D,SI1,62.0,56.0,6.73,6.76,4.18,5805
1.04,Ideal,H,VS2,60.7,56.0,6.56,6.61,4.0,5805
0.92,Ideal,F,VS2,61.2,56.0,6.25,6.3,3.84,5805
1.02,Ideal,E,SI1,61.9,55.0,6.49,6.46,4.01,5806
1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17,5807
1.22,Ideal,I,SI1,60.2,57.0,6.99,6.93,4.19,5807
1.22,Ideal,H,SI2,61.1,57.0,6.9,5.92,4.22,5807
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5807
1.22,Ideal,I,SI1,62.6,57.0,6.8,6.77,4.25,5807
1.32,Ideal,J,VS1,62.5,57.0,7.0,7.04,4.39,5808
1.25,Ideal,H,SI2,61.2,57.0,6.93,6.89,4.23,5810
1.01,Ideal,D,SI1,61.4,59.0,6.4,6.44,3.94,5812
1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,5813
1.21,Ideal,H,SI2,62.0,54.5,6.81,6.87,4.25,5814
1.02,Ideal,G,VS2,62.6,57.0,6.41,6.43,4.02,5816
1.02,Ideal,G,VS2,62.0,57.0,6.38,6.46,3.98,5816
1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5816
1.09,Ideal,F,SI1,62.0,56.0,6.59,6.61,4.09,5816
0.3,Ideal,H,VVS2,61.3,57.0,4.31,4.33,2.65,605
0.3,Ideal,F,VS2,62.7,57.0,4.27,4.31,2.69,605
0.3,Ideal,H,VVS2,61.5,56.0,4.33,4.35,2.67,605
0.3,Ideal,G,VS1,61.8,54.0,4.29,4.32,2.66,605
0.3,Ideal,H,VVS2,62.2,57.0,4.26,4.29,2.66,605
0.3,Ideal,H,VVS2,61.7,54.0,4.31,4.34,2.67,605
0.3,Ideal,F,VS2,61.8,56.0,4.3,4.31,2.66,605
0.3,Ideal,H,VVS2,61.5,57.0,4.31,4.34,2.66,605
1.12,Ideal,H,SI1,60.9,57.0,6.7,6.73,4.09,5818
1.07,Ideal,H,VS2,62.0,57.0,6.55,6.58,4.07,5820
1.23,Ideal,I,SI2,61.8,55.0,6.87,6.91,4.26,5820
1.31,Ideal,I,SI2,61.0,59.0,7.05,7.01,4.29,5820
1.2,Ideal,H,SI1,61.7,55.0,6.86,6.82,4.22,5822
1.19,Ideal,E,SI2,60.2,57.0,6.87,6.84,4.13,5822
1.0,Ideal,G,VS2,62.3,56.0,6.38,6.36,3.97,5824
1.2,Ideal,G,SI2,61.1,57.0,6.86,6.83,4.18,5826
0.9,Ideal,F,VS2,60.8,57.0,6.22,6.24,3.79,5828
1.01,Ideal,H,SI2,59.1,59.0,6.58,6.61,3.9,5828
1.13,Ideal,D,SI1,61.8,56.0,6.68,6.74,4.15,5829
1.14,Ideal,H,VS2,61.6,56.0,6.68,6.72,4.13,5831
1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,5831
1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
1.2,Ideal,H,VS2,63.0,56.0,6.74,6.65,4.22,5833
1.05,Ideal,H,VS2,61.7,57.0,6.55,6.52,4.03,5833
1.06,Ideal,F,SI1,61.9,57.0,6.57,6.54,4.06,5834
1.03,Ideal,D,SI2,60.7,58.0,6.51,6.53,3.96,5836
1.17,Ideal,F,SI1,62.2,56.0,6.71,6.73,4.18,5837
1.03,Ideal,E,SI1,60.3,55.0,6.62,6.57,3.98,5837
1.12,Ideal,H,SI1,61.8,56.0,6.67,6.69,4.13,5838
1.08,Ideal,H,VS2,62.1,56.0,6.59,6.56,4.08,5839
1.02,Ideal,E,SI1,62.2,54.7,6.44,6.47,4.01,5840
0.74,Ideal,D,VVS2,61.4,56.0,5.82,5.87,3.58,5841
1.17,Ideal,D,SI2,62.7,57.0,6.7,6.72,4.21,5842
1.05,Ideal,F,SI1,61.3,54.0,6.58,6.61,4.04,5842
1.0,Ideal,F,VS2,62.0,55.0,6.43,6.48,4.0,5844
1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,5850
1.33,Ideal,J,VS1,61.3,57.0,7.08,7.11,4.35,5852
1.16,Ideal,H,SI1,60.0,60.0,6.87,6.84,4.11,5852
1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,5854
1.01,Ideal,I,VS2,62.5,56.0,6.38,6.41,4.0,5855
1.23,Ideal,I,SI1,62.0,57.0,6.91,6.87,4.27,5855
1.33,Ideal,J,SI1,62.4,54.0,7.04,7.07,4.4,5857
1.14,Ideal,H,SI1,60.4,57.0,6.78,6.83,4.11,5861
1.35,Ideal,J,VS2,61.4,57.0,7.1,7.13,4.37,5862
1.12,Ideal,H,SI1,62.8,55.0,6.66,6.61,4.17,5863
1.14,Ideal,I,VS1,61.7,53.0,6.75,6.77,4.17,5863
1.1,Ideal,I,VS1,62.3,55.0,6.64,6.6,4.12,5864
1.24,Ideal,J,VS1,61.6,57.0,6.89,6.93,4.26,5866
1.24,Ideal,I,SI2,61.8,58.0,6.85,6.9,4.25,5866
1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,5867
1.1,Ideal,G,SI1,62.2,56.6,6.56,6.6,4.09,5868
1.07,Ideal,D,SI1,61.8,55.0,6.59,6.54,4.06,5872
1.06,Ideal,E,SI1,58.8,57.0,6.71,6.66,3.93,5877
0.93,Ideal,G,IF,62.2,58.0,6.25,6.22,3.88,5879
0.95,Ideal,E,VS1,61.5,57.0,6.3,6.28,3.87,5879
1.25,Ideal,H,SI2,62.8,55.0,6.87,6.82,4.3,5880
1.2,Ideal,I,VS2,61.5,57.0,6.8,6.75,4.17,5880
1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
1.0,Ideal,D,SI1,62.2,56.0,6.38,6.35,3.96,5880
1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5880
1.0,Ideal,D,SI1,60.5,57.0,6.52,6.48,3.93,5880
1.01,Ideal,H,VS1,62.6,57.0,6.4,6.37,4.0,5882
1.21,Ideal,H,VS2,62.2,55.0,6.84,6.79,4.24,5882
1.21,Ideal,H,VS2,62.8,55.0,6.79,6.74,4.25,5882
1.04,Ideal,F,SI1,61.3,56.0,6.55,6.5,4.0,5882
1.2,Ideal,I,VS2,62.5,56.0,6.66,6.74,4.19,5884
1.27,Ideal,J,VS1,61.4,59.0,6.95,6.97,4.27,5885
1.13,Ideal,H,VS2,62.0,57.0,6.7,6.66,4.14,5885
0.92,Ideal,H,VVS1,62.1,54.0,6.26,6.23,3.88,5886
