carat,cut,color,clarity,depth,table,x,y,z,price
1.01,Fair,E,SI2,55.2,65.0,6.78,6.67,3.71,4118
1.01,Fair,E,SI2,64.7,55.0,6.37,6.3,4.1,4118
1.01,Fair,D,SI1,66.3,55.0,6.22,6.17,4.11,4118
1.13,Fair,J,SI1,64.9,55.0,6.49,6.56,4.24,4123
0.9,Fair,E,VS2,64.5,61.0,6.07,6.03,3.9,4125
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4127
1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,4129
1.32,Fair,H,I1,65.8,55.0,6.87,6.83,4.51,4140
1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,4140
1.41,Fair,H,I1,64.7,58.0,7.05,7.0,4.55,4145
1.21,Fair,J,SI1,65.0,59.0,6.64,6.57,4.29,4147
1.21,Fair,J,SI1,65.3,60.0,6.6,6.51,4.28,4147
1.0,Fair,H,SI1,56.3,63.0,6.63,6.61,3.73,4150
1.36,Fair,J,SI2,67.8,55.0,6.73,6.66,4.54,4158
1.0,Fair,G,SI1,63.1,59.0,6.32,6.27,3.97,4163
1.0,Fair,H,VS2,66.8,63.0,6.19,6.08,4.1,4166
1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,4167
1.13,Fair,F,SI2,64.4,56.0,6.58,6.52,4.22,4176
1.01,Fair,E,SI1,64.7,59.0,6.23,6.11,3.99,4181
0.9,Fair,F,VS1,66.2,55.0,6.11,5.97,4.0,4183
1.01,Fair,H,SI1,64.6,55.0,6.29,6.25,4.05,4191
0.9,Fair,I,VVS1,63.5,57.0,5.98,6.09,3.83,4194
1.01,Fair,D,SI2,65.3,55.0,6.33,6.19,4.09,4205
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4213
0.9,Fair,E,SI1,59.2,60.0,6.17,6.22,3.67,4220
1.16,Fair,H,SI2,66.3,57.0,6.56,6.5,4.33,4222
1.02,Fair,F,SI1,61.8,50.0,6.59,6.51,4.05,4227
0.9,Fair,F,VS2,64.4,53.0,6.08,6.04,3.9,4229
0.9,Fair,D,SI1,63.8,61.0,6.07,5.99,3.85,4252
1.0,Fair,E,SI2,65.2,56.0,6.3,6.12,4.05,4256
0.91,Fair,E,SI1,65.0,62.0,6.09,6.04,3.94,4256
1.01,Fair,H,SI1,65.3,57.0,6.33,6.23,4.1,4256
1.0,Fair,F,SI1,66.4,57.0,6.21,6.14,4.1,4256
1.01,Fair,I,VS1,64.9,58.0,6.17,6.22,4.02,4263
1.0,Fair,E,SI2,65.9,62.0,6.09,6.02,3.99,4265
1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4273
1.01,Fair,F,SI1,65.9,58.0,6.16,6.1,4.04,4276
1.01,Fair,F,SI1,67.2,60.0,6.06,6.0,4.05,4276
1.01,Fair,D,SI1,65.9,60.0,6.32,6.18,4.12,4276
1.29,Fair,G,I1,66.0,58.0,6.82,6.75,4.48,4277
0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,4277
0.31,Fair,E,VS2,55.9,62.0,4.6,4.56,2.56,581
0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4281
1.05,Fair,I,VS1,58.9,66.0,6.71,6.6,3.92,4281
1.5,Fair,J,I1,68.8,57.0,6.94,6.87,4.75,4284
1.0,Fair,G,SI1,64.4,57.0,6.32,6.28,4.06,4295
1.0,Fair,G,SI1,66.2,58.0,6.25,6.15,4.11,4295
1.16,Fair,G,SI2,60.1,60.0,6.9,6.72,4.09,4307
0.9,Fair,G,VS2,65.8,61.0,5.99,5.96,3.93,4309
1.0,Fair,D,SI2,64.5,54.0,6.34,6.28,4.07,4312
1.0,Fair,H,VVS2,65.3,58.0,6.25,6.18,4.06,4312
1.0,Fair,H,VVS2,65.1,57.0,6.27,6.23,4.07,4312
1.0,Fair,G,SI1,64.7,60.0,6.22,6.18,4.01,4312
1.0,Fair,F,VS2,68.3,58.0,5.98,5.95,4.08,4312
1.01,Fair,F,SI2,65.3,59.0,6.28,6.24,4.09,4317
1.45,Fair,F,I1,64.8,67.0,7.16,7.0,4.64,4320
1.0,Fair,F,SI1,67.1,57.0,6.06,6.1,4.08,4328
1.03,Fair,I,VS1,57.6,58.0,6.67,6.58,3.81,4328
1.5,Fair,I,SI2,70.1,58.0,6.96,6.85,4.84,4328
1.01,Fair,H,VVS2,65.0,55.0,6.31,6.27,4.09,4355
1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
1.2,Fair,I,SI1,66.2,59.0,6.55,6.47,4.31,4368
1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
1.0,Fair,H,VS1,65.4,61.0,6.22,6.17,4.05,4368
1.0,Fair,H,VS1,57.4,68.0,6.52,6.47,3.73,4368
0.51,Fair,F,VVS2,60.7,66.0,5.21,5.11,3.13,4368
1.24,Fair,F,SI2,64.9,60.0,6.7,6.63,4.32,4375
1.02,Fair,D,SI2,65.5,60.0,6.27,6.24,4.1,4381
1.02,Fair,H,SI2,59.6,57.0,6.65,6.5,3.92,4398
1.04,Fair,D,SI2,64.9,56.0,6.39,6.34,4.13,4398
1.02,Fair,D,SI1,70.6,57.0,6.08,6.01,4.27,4398
0.5,Fair,F,I1,69.8,55.0,4.89,4.8,3.38,584
1.04,Fair,F,SI1,66.9,62.0,6.22,6.15,4.14,4403
1.01,Fair,G,SI1,65.3,58.0,6.14,6.2,4.03,4417
1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,4423
1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
1.0,Fair,E,SI1,65.1,61.0,6.15,6.08,3.98,4435
1.0,Fair,G,VS2,69.8,54.0,6.03,5.94,4.18,4435
0.91,Fair,D,VS2,65.1,63.0,6.02,6.0,3.91,4439
1.03,Fair,D,SI1,65.5,58.0,6.18,6.13,4.03,4441
1.02,Fair,H,VS1,71.8,56.0,6.04,5.97,4.31,4455
1.0,Fair,G,VS1,64.9,65.0,6.31,6.18,4.05,4455
0.3,Fair,E,VVS2,66.6,54.0,4.14,4.18,2.77,586
1.02,Fair,H,VS2,64.6,61.0,6.32,6.24,4.06,4462
1.02,Fair,F,SI1,65.1,56.0,6.29,6.25,4.08,4462
0.91,Fair,F,VS2,58.0,56.0,6.34,6.41,3.7,4474
1.01,Fair,E,SI1,65.1,61.0,6.27,6.24,4.07,4480
1.01,Fair,E,SI1,64.8,58.0,6.34,6.29,4.09,4480
1.0,Fair,E,VS2,66.4,51.0,6.31,6.22,4.16,4480
1.01,Fair,G,VS2,66.8,56.0,6.15,6.09,4.09,4480
0.92,Fair,E,SI1,66.8,55.0,6.04,5.99,4.02,4482
1.07,Fair,E,SI2,62.2,66.0,6.57,6.48,4.06,4496
1.0,Fair,E,SI2,65.2,59.0,6.28,6.27,4.09,4516
1.0,Fair,E,SI2,63.0,58.0,6.35,6.26,3.97,4516
1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,4525
1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
0.9,Fair,F,VS2,59.5,67.0,6.29,6.24,3.73,4536
1.01,Fair,D,SI2,64.6,62.0,6.26,6.21,4.03,4538
0.91,Fair,E,VS2,61.8,66.0,6.11,6.09,3.77,4550
1.26,Fair,I,SI2,64.8,57.0,6.73,6.69,4.35,4551
1.18,Fair,I,VS2,62.0,66.0,6.75,6.63,4.16,4553
1.07,Fair,F,SI1,60.6,66.0,6.65,6.46,3.97,4554
1.01,Fair,F,SI1,65.9,60.0,6.25,6.17,4.09,4561
1.04,Fair,E,SI2,67.5,56.0,6.28,6.22,4.22,4566
1.45,Fair,J,SI2,58.6,68.0,7.45,7.33,4.34,4570
1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4586
1.01,Fair,E,SI2,57.1,59.0,6.65,6.69,3.81,4600
1.16,Fair,G,SI1,65.9,55.0,6.54,6.51,4.3,4612
1.35,Fair,G,SI2,66.0,58.0,6.89,6.81,4.52,4627
1.0,Fair,G,VS1,63.1,63.0,6.38,6.29,4.0,4630
1.01,Fair,F,SI1,65.5,57.0,6.12,6.22,4.04,4634
1.21,Fair,G,SI1,64.5,56.0,6.69,6.62,4.29,4637
1.01,Fair,G,SI1,60.4,62.0,6.31,6.34,3.82,4646
1.52,Fair,H,I1,69.7,55.0,6.92,6.89,4.81,4648
1.52,Fair,H,I1,65.4,62.0,7.1,7.02,4.62,4648
1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4656
1.0,Fair,F,SI1,65.8,58.0,6.23,6.15,4.07,4657
1.0,Fair,H,SI1,67.6,59.0,6.03,5.95,4.05,4665
1.0,Fair,F,SI1,56.5,60.0,6.62,6.66,3.75,4679
1.0,Fair,F,SI1,56.9,63.0,6.45,6.52,3.69,4688
1.13,Fair,I,VS2,55.9,67.0,7.05,6.94,3.9,4695
1.33,Fair,F,I1,62.0,56.0,7.05,7.01,4.36,4698
1.0,Fair,D,SI1,66.3,58.0,6.15,6.04,4.04,4704
1.5,Fair,I,I1,66.1,57.0,7.12,7.04,4.68,4704
1.5,Fair,I,I1,69.7,56.0,6.94,6.9,4.82,4704
1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,4704
1.0,Fair,D,SI1,64.9,59.0,6.2,6.13,4.0,4704
1.0,Fair,D,SI1,65.9,54.0,6.24,6.2,4.1,4704
1.22,Fair,F,SI2,65.0,56.0,6.71,6.8,4.39,4705
0.3,Fair,J,VS2,64.8,58.0,4.24,4.16,2.72,416
1.17,Fair,H,SI2,60.0,66.0,6.86,6.78,4.09,4717
1.1,Fair,D,SI2,64.6,54.0,6.56,6.49,4.22,4725
1.38,Fair,G,SI2,61.2,59.0,7.19,7.13,4.38,4730
1.0,Fair,F,VS2,66.7,57.0,6.11,6.04,4.05,4732
1.0,Fair,H,VS1,64.1,60.0,6.3,6.22,4.01,4732
1.26,Fair,D,SI2,64.5,59.0,6.75,6.71,4.34,4746
1.01,Fair,D,SI1,63.5,58.0,6.35,6.25,4.0,4751
1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4751
1.01,Fair,D,SI1,64.6,60.0,6.12,6.08,3.94,4751
1.01,Fair,D,SI1,66.9,54.0,6.25,6.21,4.17,4751
1.02,Fair,H,SI1,65.5,60.0,6.29,6.22,4.1,4758
0.91,Fair,D,VS2,64.5,55.0,6.24,6.07,3.97,4765
0.91,Fair,E,VS1,64.5,58.0,6.14,6.1,3.95,4770
0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
0.3,Fair,F,VS1,61.7,66.0,4.25,4.31,2.64,593
1.08,Fair,E,SI1,53.8,63.0,6.99,6.81,3.71,4790
1.01,Fair,F,VS2,64.8,56.0,6.3,6.25,4.07,4791
1.01,Fair,F,VS2,64.8,56.0,6.3,6.25,4.07,4791
1.01,Fair,F,VS2,66.1,61.0,6.1,6.04,4.01,4791
0.9,Fair,D,SI1,64.0,63.0,6.12,6.04,3.89,4796
1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
1.02,Fair,D,SI1,66.4,60.0,6.29,6.21,4.15,4798
1.0,Fair,F,SI1,65.4,59.0,6.27,6.2,4.08,4798
1.29,Fair,F,SI2,64.4,57.0,6.85,6.79,4.39,4824
1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4829
1.0,Fair,G,VS2,66.1,61.0,6.08,5.99,3.99,4838
1.2,Fair,J,SI1,65.2,58.0,6.67,6.58,4.32,4838
1.01,Fair,E,SI1,65.3,59.0,6.13,6.19,4.02,4844
1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,4844
1.03,Fair,D,SI1,64.4,61.0,6.33,6.25,4.05,4845
0.96,Fair,F,SI1,60.7,65.0,6.43,6.28,3.86,4849
1.64,Fair,G,I1,64.5,60.0,7.44,7.35,4.76,4849
1.01,Fair,E,SI1,69.5,55.0,6.0,5.94,4.15,4853
0.91,Fair,G,VS2,64.9,54.0,6.04,6.08,3.93,4860
1.0,Fair,H,VS2,64.8,62.0,6.22,6.13,4.0,4861
1.01,Fair,G,VS1,66.8,61.0,6.15,6.06,4.08,4864
1.11,Fair,E,SI2,64.7,61.0,6.42,6.39,4.14,4873
1.01,Fair,G,VS2,64.9,56.0,6.27,6.21,4.05,4887
1.01,Fair,G,VS2,64.4,58.0,6.25,6.18,4.0,4887
1.0,Fair,G,VS1,63.1,68.0,6.32,6.17,3.94,4892
1.47,Fair,H,I1,66.7,59.0,6.98,6.94,4.64,4898
1.18,Fair,F,SI2,55.9,64.0,7.15,7.01,3.95,4903
1.2,Fair,F,SI2,65.1,58.0,6.62,6.56,4.29,4915
1.2,Fair,H,SI2,64.8,60.0,6.55,6.59,4.26,4916
1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
1.0,Fair,F,SI1,62.6,59.0,6.25,6.3,3.93,4925
1.21,Fair,E,SI2,65.6,59.0,6.62,6.56,4.32,4926
1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,4928
1.02,Fair,H,SI1,56.9,58.0,6.64,6.75,3.81,4935
1.5,Fair,H,I1,65.7,58.0,7.07,7.02,4.63,4939
1.5,Fair,H,I1,66.6,54.0,7.05,7.01,4.68,4939
1.26,Fair,G,SI2,53.2,61.0,7.44,7.36,3.94,4966
1.01,Fair,E,VS2,64.8,59.0,6.34,6.26,4.08,4972
1.0,Fair,F,VS1,67.0,52.0,6.12,6.08,4.09,4984
1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
1.0,Fair,E,SI1,57.6,57.0,6.56,6.52,3.77,5027
1.21,Fair,F,SI2,65.3,53.0,6.74,6.68,4.38,5028
1.01,Fair,E,SI1,64.7,56.0,6.34,6.27,4.08,5034
1.5,Fair,I,I1,65.1,59.0,7.12,6.96,4.58,5040
1.0,Fair,F,SI1,61.3,62.0,6.45,6.37,3.93,5040
1.21,Fair,H,VS2,64.5,56.0,6.7,6.66,4.31,5041
1.01,Fair,H,VS1,61.4,66.0,6.34,6.24,3.87,5062
1.51,Fair,I,I1,65.7,61.0,7.08,7.02,4.63,5074
0.93,Fair,D,VS2,56.3,67.0,6.52,6.45,3.65,5078
1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,5083
1.09,Fair,H,SI1,64.4,60.0,6.49,6.42,4.16,5085
1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
1.0,Fair,D,SI1,67.3,57.0,6.15,6.04,4.1,5096
1.34,Fair,G,SI2,64.7,55.0,7.03,6.97,4.53,5106
1.01,Fair,D,SI1,66.2,56.0,6.05,6.1,4.02,5122
1.01,Fair,F,SI1,65.0,61.0,6.29,6.23,4.07,5131
1.33,Fair,F,SI2,64.5,58.0,6.97,6.86,4.46,5139
1.01,Fair,F,SI1,57.9,57.0,6.53,6.57,3.79,5144
1.01,Fair,D,SI1,64.4,61.0,6.17,6.13,3.96,5147
1.0,Fair,G,VS2,64.5,58.0,6.26,6.2,4.02,5161
1.08,Fair,H,VVS2,55.9,63.0,6.9,6.8,3.83,5171
1.11,Fair,H,SI1,65.7,61.0,6.42,6.39,4.21,5178
1.01,Fair,E,SI1,56.8,61.0,6.59,6.62,3.75,5185
1.05,Fair,F,SI1,64.6,57.0,6.39,6.33,4.11,5186
1.19,Fair,I,SI1,64.9,58.0,6.64,6.55,4.28,5198
1.24,Fair,H,SI2,65.0,54.0,6.76,6.73,4.38,5208
1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5212
1.01,Fair,F,VS2,64.5,58.0,6.28,6.18,4.02,5226
1.72,Fair,J,I1,68.5,59.0,7.31,7.24,4.98,5240
1.0,Fair,H,VS1,64.6,59.0,6.3,6.26,4.06,5242
1.02,Fair,F,SI1,64.8,59.0,6.33,6.23,4.07,5255
1.5,Fair,J,SI2,65.5,60.0,7.07,7.03,4.62,5268
1.5,Fair,H,I1,68.9,56.0,7.0,6.9,4.79,5292
1.0,Fair,F,SI1,64.8,59.0,6.29,6.24,4.06,5292
1.01,Fair,G,VS2,68.9,60.0,6.06,6.02,4.17,5294
0.3,Fair,F,SI1,64.6,56.0,4.27,4.25,2.75,599
1.0,Fair,D,SI1,65.5,60.0,6.18,6.12,4.03,5331
1.27,Fair,H,SI2,65.2,54.0,6.78,6.71,4.41,5334
1.02,Fair,E,VS2,66.6,57.0,6.09,6.14,4.07,5350
1.0,Fair,E,VS2,65.0,58.0,6.21,6.16,4.02,5376
1.01,Fair,D,SI1,66.0,57.0,6.29,6.22,4.13,5385
1.01,Fair,D,SI1,65.0,57.0,6.3,6.22,4.07,5385
2.14,Fair,J,I1,69.4,57.0,7.74,7.7,5.36,5405
1.16,Fair,H,SI1,65.8,58.0,6.54,6.46,4.28,5411
2.15,Fair,J,I1,65.5,57.0,8.01,7.95,5.23,5430
0.91,Fair,E,VVS2,63.1,55.0,6.13,6.0,3.83,5430
1.01,Fair,D,SI1,64.7,57.0,6.33,6.25,4.07,5430
1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,5445
1.0,Fair,H,VS1,55.8,60.0,6.66,6.61,3.7,5460
1.5,Fair,D,I1,64.7,62.0,7.19,7.04,4.6,5460
1.01,Fair,G,VS2,66.6,55.0,6.27,6.22,4.16,5475
1.0,Fair,G,VS2,67.6,57.0,6.2,6.13,4.17,5484
1.0,Fair,G,VS2,63.7,55.0,6.28,6.21,3.98,5484
1.12,Fair,G,VS1,64.8,56.0,6.48,6.52,4.21,5487
1.3,Fair,J,SI1,66.0,57.1,6.73,6.82,4.45,5488
1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
1.46,Fair,G,SI2,64.6,54.0,7.11,7.03,4.57,5504
0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,601
1.35,Fair,J,SI1,65.2,56.0,6.9,7.02,4.54,5524
1.52,Fair,G,SI2,64.9,59.0,7.19,7.15,4.65,5533
1.01,Fair,G,VS2,64.5,57.0,6.26,6.2,4.02,5538
0.9,Fair,E,VVS2,58.1,59.0,6.21,6.26,3.62,5551
1.96,Fair,F,I1,66.6,60.0,7.59,7.56,5.04,5554
2.22,Fair,J,I1,66.7,56.0,8.04,8.02,5.36,5607
1.7,Fair,D,I1,64.7,56.0,7.46,7.37,4.8,5617
1.19,Fair,H,SI1,64.4,58.0,6.69,6.64,4.29,5622
1.03,Fair,E,SI1,65.1,58.0,6.35,6.24,4.1,5624
1.35,Fair,H,VS2,64.5,58.0,6.98,6.93,4.48,5625
1.01,Fair,D,SI1,62.6,57.0,6.14,6.22,3.87,5628
1.04,Fair,G,VS1,64.9,58.0,6.36,6.33,4.12,5633
1.5,Fair,H,I1,65.5,58.0,7.02,6.96,4.58,5645
1.01,Fair,G,VS2,67.8,59.0,6.07,6.02,4.1,5666
2.0,Fair,I,I1,66.0,60.0,7.78,7.74,5.1,5667
1.05,Fair,G,VS2,65.5,57.0,6.38,6.34,4.17,5673
1.02,Fair,E,SI1,65.7,58.0,6.23,6.31,4.12,5681
2.01,Fair,I,I1,67.4,58.0,7.71,7.64,5.17,5696
2.01,Fair,I,I1,55.9,64.0,8.48,8.39,4.71,5696
1.46,Fair,H,SI2,56.3,60.0,7.61,7.55,4.27,5723
1.0,Fair,E,VS2,67.0,54.0,6.23,6.18,4.16,5729
2.27,Fair,J,I1,67.6,55.0,8.05,8.0,5.43,5733
1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,5750
1.13,Fair,H,SI1,65.3,59.0,6.52,6.44,4.23,5771
1.01,Fair,F,VS2,65.1,59.0,6.17,6.21,4.03,5784
1.01,Fair,D,VS2,59.1,68.0,6.56,6.44,3.84,5797
1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,5801
1.0,Fair,F,VS1,65.3,56.0,6.28,6.25,4.09,5833
1.0,Fair,F,VS2,64.9,56.0,6.26,6.31,4.08,5840
1.5,Fair,J,VS2,64.5,59.0,7.2,7.07,4.6,5846
1.0,Fair,G,VS1,58.7,67.0,6.47,6.45,3.79,5853
1.81,Fair,J,I1,68.0,57.0,7.43,7.39,5.04,5859
1.01,Fair,E,VS2,65.3,59.0,6.15,6.1,4.0,5882
1.0,Fair,G,VS1,64.4,56.0,6.31,6.26,4.05,5908
2.0,Fair,H,I1,69.8,54.0,7.6,7.56,5.29,5914
1.65,Fair,J,SI1,61.6,66.0,7.61,7.47,4.66,5914
1.52,Fair,J,SI2,65.8,57.0,7.18,7.11,4.7,5916
1.51,Fair,H,SI2,66.9,57.0,7.13,7.09,4.75,5919
1.51,Fair,F,SI2,65.4,56.0,7.2,7.08,4.67,5919
1.01,Fair,G,VS2,65.1,56.0,6.2,6.15,4.02,5950
1.82,Fair,H,I1,67.3,58.0,7.5,7.47,5.04,5993
2.03,Fair,H,I1,64.4,59.0,7.91,7.85,5.07,6002
2.03,Fair,H,I1,66.6,57.0,7.81,7.75,5.19,6002
1.5,Fair,J,SI1,64.9,58.0,7.09,7.03,4.58,6006
1.73,Fair,H,SI2,65.9,58.0,7.52,7.45,4.93,6007
1.01,Fair,F,VS2,69.0,61.0,6.06,5.99,4.16,6041
1.32,Fair,I,SI1,64.8,58.0,6.9,6.83,4.45,6061
1.33,Fair,G,SI2,63.0,62.0,6.9,6.87,4.34,6078
1.01,Fair,D,VS2,65.2,57.0,6.23,6.19,4.05,6081
1.43,Fair,E,SI2,66.0,57.0,7.02,7.0,4.63,6086
1.47,Fair,F,SI2,65.9,59.0,6.99,6.94,4.59,6108
1.0,Fair,F,VS1,64.8,61.0,6.26,6.21,4.04,6115
1.0,Fair,F,VS1,65.0,59.0,6.19,6.14,4.01,6115
1.52,Fair,H,SI2,64.9,58.0,7.16,7.13,4.64,6129
1.96,Fair,I,I1,66.8,55.0,7.62,7.6,5.08,6147
1.51,Fair,I,SI2,66.0,57.0,7.14,7.0,4.7,6156
1.01,Fair,D,VS2,65.6,61.0,6.21,6.16,4.06,6176
1.5,Fair,I,SI2,68.1,59.0,7.12,6.84,4.75,6209
1.0,Fair,F,VS2,64.9,52.0,6.24,6.33,4.08,6210
1.32,Fair,E,SI2,65.2,58.0,6.86,6.79,4.45,6221
1.5,Fair,H,SI2,64.6,59.0,7.2,7.11,4.62,6250
1.0,Fair,E,VS2,57.4,58.0,6.57,6.64,3.79,6268
1.01,Fair,G,VS2,59.1,56.0,6.55,6.52,3.86,6271
1.01,Fair,F,VS2,61.1,60.0,6.49,6.4,3.94,6271
1.6,Fair,F,SI2,65.0,56.0,7.35,7.26,4.8,6272
1.0,Fair,E,VS2,57.3,64.0,6.59,6.46,3.79,6285
2.49,Fair,J,I1,66.3,58.0,8.26,8.18,5.45,6289
1.51,Fair,H,SI2,65.4,60.0,7.06,6.96,4.6,6291
1.51,Fair,H,SI2,64.5,59.0,7.21,7.15,4.63,6291
2.01,Fair,G,I1,70.2,57.0,7.53,7.5,5.27,6315
2.14,Fair,H,I1,66.4,56.0,8.0,7.92,5.29,6328
1.5,Fair,H,SI1,68.0,59.0,7.12,6.82,4.76,6340
2.02,Fair,G,I1,68.0,55.0,7.77,7.72,5.27,6346
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6346
1.01,Fair,G,VS1,64.6,60.0,6.34,6.22,4.06,6353
1.01,Fair,F,VS1,64.6,60.0,6.26,6.16,4.01,6366
1.01,Fair,D,VS2,65.3,58.0,6.29,6.24,4.09,6366
1.54,Fair,I,SI2,65.0,56.0,7.22,7.14,4.67,6375
2.03,Fair,G,I1,66.3,56.0,7.81,7.75,5.16,6377
1.14,Fair,G,VS1,57.5,67.0,0.0,0.0,0.0,6381
1.01,Fair,F,VS1,64.5,59.0,6.27,6.19,4.02,6391
1.0,Fair,F,VS1,65.3,59.0,6.25,6.21,4.07,6397
1.21,Fair,G,SI1,64.6,60.0,6.69,6.62,4.3,6397
1.49,Fair,H,I1,66.9,61.0,6.93,6.89,4.62,6425
1.45,Fair,F,SI2,64.4,58.0,7.17,7.11,4.59,6455
2.07,Fair,G,I1,67.7,56.0,7.76,7.73,5.25,6503
1.15,Fair,G,VS1,64.6,57.0,6.6,6.5,4.23,6530
2.0,Fair,F,I1,66.1,57.0,7.84,7.7,5.14,6532
1.5,Fair,G,SI2,68.5,66.0,6.87,6.76,4.67,6552
2.22,Fair,H,I1,70.1,55.0,7.77,7.74,5.44,6564
1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72,6596
2.1,Fair,G,I1,67.4,59.0,7.82,7.76,5.24,6597
2.1,Fair,G,I1,64.6,58.0,8.05,8.01,5.19,6597
1.91,Fair,H,SI2,64.6,56.0,7.76,7.7,4.99,6632
1.01,Fair,F,VS1,61.7,61.0,6.6,6.49,4.04,6651
2.25,Fair,H,I1,67.7,58.0,8.01,7.97,5.41,6653
1.53,Fair,J,VS2,64.7,58.0,7.24,7.22,4.68,6659
1.5,Fair,I,SI2,64.8,58.0,7.05,7.15,4.6,6717
1.43,Fair,I,VS1,50.8,60.0,7.73,7.25,3.93,6727
1.02,Fair,G,VVS2,64.6,59.0,6.31,6.29,4.07,6736
2.03,Fair,F,I1,65.6,56.0,7.89,7.86,5.16,6753
1.01,Fair,F,VS1,64.7,54.0,6.33,6.28,4.08,6759
2.0,Fair,J,I1,66.5,56.0,7.93,7.8,5.23,6796
1.17,Fair,E,VS2,64.5,56.0,6.75,6.68,4.33,6814
1.51,Fair,H,SI2,65.5,56.0,7.18,7.13,4.69,6816
2.17,Fair,G,I1,55.6,62.0,8.75,8.69,4.8,6817
1.5,Fair,H,SI1,65.0,57.0,7.1,7.06,4.6,6838
1.5,Fair,H,SI1,65.0,57.0,7.1,7.06,4.6,6838
2.32,Fair,H,I1,70.5,55.0,7.93,7.9,5.58,6860
1.02,Fair,F,VVS2,64.8,58.0,6.22,6.28,4.05,6863
2.72,Fair,J,I1,68.2,56.0,8.46,8.43,5.76,6870
1.83,Fair,H,I1,68.0,57.0,7.47,7.44,5.07,6887
1.52,Fair,I,SI2,64.7,58.0,7.19,7.22,4.66,6905
1.5,Fair,E,SI2,64.8,55.0,7.26,7.15,4.67,6922
1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,6976
2.11,Fair,F,I1,67.6,57.0,7.88,7.83,5.31,7019
1.5,Fair,F,SI2,64.7,59.0,7.13,7.05,4.59,7056
1.5,Fair,F,SI2,65.3,57.0,7.15,7.09,4.65,7056
2.25,Fair,G,I1,64.9,58.0,8.15,8.12,5.28,7069
1.08,Fair,G,VS1,64.7,60.0,6.44,6.41,4.16,7076
1.59,Fair,I,SI2,65.2,58.0,7.28,7.24,4.73,7080
1.0,Fair,D,VS1,55.9,60.0,6.77,6.71,4.38,7083
1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
1.5,Fair,H,SI2,59.3,58.0,7.31,7.37,4.35,7098
2.27,Fair,G,I1,68.6,56.0,7.99,7.94,5.47,7131
0.5,Fair,F,I1,71.0,57.0,4.87,4.79,3.43,613
0.5,Fair,F,I1,68.4,54.0,4.94,4.82,3.35,613
1.51,Fair,J,VS1,65.2,56.0,7.16,7.11,4.65,7139
1.35,Fair,I,VS2,61.6,62.0,7.15,7.1,4.39,7182
1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,7186
1.5,Fair,H,SI2,65.5,53.0,7.14,7.11,4.67,7187
1.51,Fair,H,VS2,65.6,56.0,7.08,4.7,4.0,7188
1.5,Fair,H,SI1,65.9,56.0,7.11,7.04,4.66,7211
1.42,Fair,G,VS2,59.6,66.0,7.31,7.23,4.33,7214
2.31,Fair,G,I1,67.4,56.0,8.05,7.99,5.41,7257
2.0,Fair,F,I1,64.9,57.0,7.99,7.82,5.14,7258
